keyword,company,score
스마트폰,자화전자,0.5
스마트폰,대덕전자,0.5
스마트폰,캠시스,0.5
스마트폰,와이솔,0.5
스마트폰,일진디스플,0.5
스마트폰,아이앤씨,0.5
스마트폰,인탑스,0.5
스마트폰,모다이노칩,0.5
스마트폰,코리아써키트,0.5
스마트폰,인터플렉스,0.5

삼성전자,파워로직스,1
삼성전자,비에이치,1
삼성전자,삼성전기,1
삼성전자,알에프텍,1
삼성전자,이엠텍,1
삼성전자,아모텍,1
삼성전자,멜파스,1
삼성전자,파트론,1
삼성전자,자화전자,1
삼성전자,대덕전자,1
삼성전자,캠시스,1
삼성전자,와이솔,1
삼성전자,일진디스플,1
삼성전자,아이앤씨,1
삼성전자,인탑스,1
삼성전자,모다이노칩,1
삼성전자,코리아써키트,1
삼성전자,인터플렉스,1

컨텐츠,아프리카TV,0.5
컨텐츠,삼화네트웍스,0.5
컨텐츠,초록뱀,0.5
컨텐츠,CJ CGV,0.5
컨텐츠,쇼박스,0.5
컨텐츠,SM C&C,0.5
컨텐츠,키이스트,0.5
컨텐츠,버킷스튜디오,0.5
컨텐츠,IHQ,0.5
컨텐츠,대원미디어,0.5
컨텐츠,팬엔터테인먼트,0.5
컨텐츠,제이콘텐트리,0.5
컨텐츠,손오공,0.5

영상,아프리카TV,1
영상,삼화네트웍스,1
영상,초록뱀,1
영상,CJ CGV,1
영상,쇼박스,1
영상,SM C&C,1
영상,키이스트,1
영상,버킷스튜디오,1
영상,IHQ,1
영상,대원미디어,1
영상,팬엔터테인먼트,1
영상,제이콘텐트리,1
영상,손오공,1

영화,초록뱀,1
영화,CJ CGV,1
영화,쇼박스,1
영화,SM C&C,1
영화,키이스트,1
영화,버킷스튜디오,1
영화,IHQ,1
영화,대원미디어,1
영화,제이콘텐트리,1

탄소섬유,태광산업,1
탄소섬유,효성,1
우주항공,쎄트렉아이,1
우주항공,퍼스텍,1
우주항공,한양이엔지,1
우주항공,한양디지텍,1
우주항공,한국항공우주,1
우주항공,비츠로테크,1

합성섬유,티케이케미칼,1
합성섬유,태광산업,1
합성섬유,카프로,1
합성섬유,SK이노베이션,1
합성섬유,롯데케미칼,1
합성섬유,휴비스,1
